ref_date,ces_nsa_level,ces_nsa_diff,ces_nsa_growth,ces_nsa_index,ces_sa_level,ces_sa_diff,ces_sa_growth,ces_sa_index
2021-05-12,123214000.0,1044000.0,0.008545469427846444,97.15276956436038,123122000.0,420000.0,0.003422927091652948,96.13798919324113
2021-06-12,124753000.0,1539000.0,0.01249046374600289,98.36625271042779,123824000.0,702000.0,0.005701661766378064,96.6861354905207
2021-07-12,125671000.0,918000.0,0.007358540475980537,99.09008476246802,124704000.0,880000.0,0.007106861351595813,97.37327045007345
2021-08-12,125907000.0,236000.0,0.001877919329041704,99.27616794795983,125147000.0,443000.0,0.0035524121118809342,97.71918043539375
2021-09-12,125761000.0,-146000.0,-0.001159586043667151,99.16104868913862,125632000.0,485000.0,0.003875442479643939,98.09788549832905
2021-10-12,127202000.0,1441000.0,0.011458242221356382,100.29726000394248,126526000.0,894000.0,0.00711602139582272,98.79595215042015
2021-11-12,128059000.0,857000.0,0.006737315451014921,100.97299428346149,127162000.0,636000.0,0.005026634841850687,99.29256332573327
2021-12-12,128385000.0,326000.0,0.002545701590673049,101.23004139562394,127707000.0,545000.0,0.00428587156540476,99.71811849954719
2022-01-12,125993000.0,-2392000.0,-0.01863146006153367,99.34397792233398,127950000.0,243000.0,0.0019027931123587586,99.9078614486055
2022-02-12,127338000.0,1345000.0,0.010675196241061011,100.4044943820225,128834000.0,884000.0,0.006908948808128175,100.59811974888349
2022-03-12,128087000.0,749000.0,0.00588198338280796,100.99507194953678,129304000.0,470000.0,0.003648105313814676,100.96511228409916
2022-04-12,129036000.0,949000.0,0.007409026677180354,101.74334713187467,129572000.0,268000.0,0.0020726350306255028,101.17437611269023
2022-05-12,129892000.0,856000.0,0.006633807619579032,102.41829292331958,129789000.0,217000.0,0.001674744543574229,101.34381734703449
2022-06-12,131198000.0,1306000.0,0.010054506821051336,103.44805834811753,130229000.0,440000.0,0.003390117806593779,101.68738482681086
2022-07-12,131722000.0,524000.0,0.0039939633226116255,103.8612260989553,130767000.0,538000.0,0.004131184298428153,102.10747415435561
2022-08-12,131768000.0,46000.0,0.0003492203276597683,103.8974965503647,131017000.0,250000.0,0.00191179731889544,102.30268294968307
2022-09-12,131376000.0,-392000.0,-0.0029749256268593286,103.5884092253105,131233000.0,216000.0,0.001648641016051352,102.47134334884602
